GrantNumber,OutputId,Title,Year
133815,B527CDB7-4C2D-4DC5-B3CE-FF0582CAC06B,Julian Piatek from Laboratory of Quantum Magnetism has received special honorary mention at the 2012 DuPont Kevlar Innovation Award. A key challenge in working at ultra-low temperatures is to have a rigid mechanical connection with as low a thermal conductivity as possible. The invention by LQM's PhD student Julian Piatek offers a simple yet powerful solution constructed by kevlar threads.,2012
128372,F5E6B487-BEF0-48CC-8CE5-15C433037626,"Werner Rosenthal-Preis, 2016 (Preis von der Deutschen Gesellschaft für Neuropathologie)

",2016
144862,6473E07F-F7F6-48B2-A5F3-139A8C225FAD,"Georg-Friedrich Götz Prize, University of Zurich (personal achievement award)",2015
144862,074173A2-1A3F-4D7B-939F-12175E975FC2,"Sinergia, Collaborative Research Grant, Swiss National Science Foundation SNSF (with B. Schuler, F. Allain and G. Jeschke)",2017
144862,55310EB3-126D-4786-AB40-7A47608C114A,"Target ALS, Collaborative Research Grant (with Neurimmune, L. Ranum and C Lagier-Tourenne)",2017
139021,BCDFDDDB-C2CF-4C5B-91D4-73A51CC7E75F,Gilles Mentha award 2015 to Pouya Iranmanesh,2015
139021,ABA2A092-8493-4BEA-B54D-707C4684CF55,Vanguard Award at the International Liver Transplantation Society meeting (2015),2015
139021,39D21F7F-CD5F-4F11-8AA7-B34949D4468A,Zollikofer award 2015 from the Swiss Association for Laparoscopic and Thoracoscopic Surgery (SALTC) to Pouya Iranmanesh (MD)(2015),2015
139021,F4996911-7CC2-40CA-909D-11920E2B6157,Gilles Mentha award 2016 to Lorenzo Orci,2016
139021,F7790F10-D3DA-4A74-9321-1ABDDAC8A2F6,Gilles Mentha award to Pouya Iranmaesh MD (2015),2015
139021,32CAB4ED-11DD-4317-B8F5-A750C307A55C,"Award of Swiss Gastroenterology Society and of the Swiss Abdominal Surgery Society to Pouya Iranmanesh, MD",2013
139021,5C32892C-B870-4529-9A77-9FAA4417227A,Award of the British Journal of Surgery at the Swiss Surgical Society meeting 2015 to Lorenzo Orci,2016
139021,94A3AC9C-31C9-43A5-A684-9EF696841930,"Prix Riotton 2016 at Geneva University, School of Medicine",2016
139021,09D849C3-66B0-43DC-8D94-AB1AADCCF15A,"Ethicon Travel Award, Swiss Gastroenterology Society to Lorenzo Orci (MD, PhD student)",2014
139021,1B3A7E2E-AA44-4D6E-8FEF-F96D5CB89D5F,Swiss Transplant Award 2013 (third price),2013
139136,B1BFD22F-8BEE-4A81-9975-404CCBD26055,"Third Best Poster Award for the Poster:

Adrian Hess, Adrian Wichser, Mohamed Tarik, Christian Ludwig: ""Size Distribution and Elemental Composition of Airborne Nanoparticles Measured On-Line by SMPS-ICPMS Coupling Technique"", at The 17th ETH Conferenceon Combustion Generated Nanoparicles, June 2013",2013
163703,2C30A3D9-C32A-439E-B4B6-E0F2B54A0371,"Visiting Professorship, Paris 1 Panthéon-Sorbonne",2017
163703,453C5723-1326-4D75-A640-42156C0CCE37,"International Guest Lecturer, Université de Bielefeld ",2019
119049,75799CF7-1EB3-43FF-A656-1FD61AC0EB20,Outstanding student poster award,2009
194813,63888C04-203E-4519-8427-1E79227673E0,"MassChallenge Switzerland, start-up incubator program, Top 20 among the 100 pre-finalists: 12 hours IP lawyer in-kind award.",2021
194813,5F3C5147-D55F-499F-821A-BA417CA0F901,"Ucreate3: HUB start-up incubator program, from February to June 2021: final pitch, 8th of June 2021 by Zoom",2021
123370,799C5D15-8CDF-4077-9F40-09FC1C3AF4DB,"William Stern Award for Outstanding Contributions to Personality Psychology, German Psychological Society (DGPs), Division of Personality Psychology and Psychological Assessment
",2013
144824,06B5AD25-9D61-498D-AE1C-E6FBD4594EAF,Outstanding Early Career Achievement Award; International Society for Psychotherapy Research,2014
176972,D0B781AA-FA58-4981-BD3D-0220FEF01FA4,Erster Preis für die beste Originalpublikation von der Schweizerischen Gesellschaft für Allgemeine Innere Medizin (SGAIM),2021
153027,08E3E7B5-5C4C-4810-8913-4CD0F1F3E028,SNF consolidator grant,2015
172906,D85E96A2-C43E-4C6E-8888-70DDAAD28827,Best doctoral thesis at the Faculty of Medicine 2019,2019
139073,F9B8D0C9-E5D9-4CF7-BC13-7DCE55173216,"Publication and Presentation Grant, Graham Foundation for Advanced Studies in the Fine Arts, Chicago",2016
139073,914102F4-2C70-4547-A397-447B5FD1D309,"Adjunct Profesor in the Urban Research Program, Griffith University, Australia",2015
157556,F34E1868-2783-458D-A6A4-618C135BB7C0,"Honorary title: Faculty Associate, Berkman Klein Center for Internet & Society, Harvard Law School. ",2016
170523,259899B5-501D-41F0-9963-4DAD8FF91335,EGU travel grant,2018
170523,FE792EE0-10A1-45BF-A16C-449079F70B91,ECMWF fellow,2020
170523,89B775AD-BEA0-4B99-8F05-509B328032DE,Young Scientist Travel Awards (YSTAs) (https://www.emetsoc.org/awards/award-category/young-scientist-travel-awards/) to go to the EMS annual meeting in Copenhagen (9-13th September 2019). Registration fee wavier and 300 euros for trip and accommodation expenses.,2019
137194,F48CC767-4E40-4A34-AD0E-D2A8E9FCB34C,"Antelope career coaching program for female researchers at University of Basel. It encompassed 3 specialized professional trainings, one visit to an academic mentor overseas and participation in a conference. ",2014
137194,08AA4141-F128-4B95-8C45-3C5C5FE9A92F,"Priya Satalkar won Basel semifinals of FameLab Switzerland, where she explained ethical challenges of first in human trials of cutting edge biotechnology to lay audience in 180 seconds. ",2015
148797,8729820B-FA74-4096-8DE1-9254DD30603D,"The best paper in the The European Joint Conferences on Theory and Practice of Software (ETAPS), awarded by the European Association of Software Science and Technology (EASST).
",2015
152143,CD79A756-8FFF-4F5A-B7C5-2C04E8789F41,Invited workshop Bioinformatics & Computational Biology X-Meeting 2015 Sao Paulo,2015
152143,AAD0A242-74FB-4216-BD8D-11920592604B,"8thA+PD Symposium Sydney, Best poster",2014
146567,9620FD44-05B8-4A45-BB19-D565E214CBAD,"IMECE Poster Session Award Winner
prix reçu pour le papier ""Active vibration control using self-sensing actuators: an experimental comparison of piezoelectric and electromagnetic technologies"" présenté dans le cadre de la conférence organisé par l'American Society of Mechanical Engineers (ASME-IMECE) qui s'est tenue à Montréal en novembre 2014.

Le montant de la dotation ne m'a pas encore été communiqué. La mise à jour sera effectuée ultérieurement.",2014
164986,EBD61CDB-34D2-46E0-BF18-9B02348729A5,MIT Postdoctoral Association Travel Grant,2016
159067,73FAE6D9-705F-4485-A49A-75E800A28B85,Mention Magna Cum Laude à la soutenance,2018
184362,AD222CD7-2A4A-4029-9E64-A28FAA9415F2,Fakultätspreis der Wirtschaftswissenschaftlichen Fakultät der Universität Basel,2019
161661,9DE47345-A997-4951-8449-1E71F2CD3E3B,"Society of Integrative and Comparative Biology Dorothy M. Skinner award (for a woman early career researcher - outstanding scholarship, excellence in research)",2017
161661,1768AE30-069D-4088-ABF1-99AD772846CA,World Seabird Conference Early Career Scientist Travel Award,2015
136480,06E08737-C0D9-4E75-9516-1A309908808E,"Postdoctoral Research Award: Best Oral Presentation. 3rd Annual Stanford Postdoctoral Research Symposium, Stanford University, CA, USA. ",2013
194449,07CB1CF9-D970-4C7F-B8E6-63528521FD3A,"Young investigator award of the European Society of Clinical Microbiology and Infectious Diseases 2020 (ESCMID), officially assigned in 2021",2021
174812,8DFB8826-A679-49A0-B633-96E2BA354934,FuturiZe Early Career Bursary to attend the 3rd Lisbon Addictions Conference in Lisbon,2019
174812,DE06E820-C8F0-447F-B587-319FCA17C351,National Science Policy Network (NSPN) Travel Award to attend the 2nd Annual Symposium in Madison,2019
174812,92CAB80B-7AA3-4E18-A538-497682582611,Society for Prevention Research (SPR) Early Career Bursary to attend the SPR 27th Annual Meeting in San Francisco,2019
174812,B588B7B9-8093-41AE-87AE-06D4CD5BE6D7,"International Program and the Division of Epidemiology, Services and Prevention Research of the National Institute on Drug Abuse (NIDA) Travel Award to attend the SPR 26th Annual Meeting in Washington D.C. ",2018
174812,346D9622-6D42-483A-BA3E-1A3ECF70ED80,CPDD Travel Award for Early Career Investigators to attend the CPDD 80th Annual Scientific Meeting in San Diego,2018
168475,DCE0636F-2CEE-4986-AF0D-3E7A9F7138BF,Trophée de l'enseignement en éthique (Paris),2017
170523,A5191096-BBD2-416C-987B-ADD93BB29259,EGU travel grant,2018
139132,28DD66FA-1D6E-4301-9E7F-4E63730B9E73,GDCh Fresenius Lectureship,2012
139132,6ADFACD2-2C7B-4C67-A7CE-DAB679BF0400,IMSF student travel Award to Konstantin Barylyuk,2012
150640,4D68D578-CFCE-4AC4-BB69-AC39DE474F83,Finalist Dream Challenge Parkinson's Biomarker,2017
150640,DFDF64E5-9D04-4454-9D16-47D3D75B1C80,"Finalist
Physionet Computing in Cardiology Challenge",2017
128474,4B0DD421-CE75-4A9F-A104-BC3F5E7AB9D0,Young Independent Investigator Prize SGED,2011
144731,91B7F5C2-ADDC-4114-90BE-1FE5EBC9DD81,"Mein FIV Projekt zur Förderung Interdisziplinärer Veranstaltungen an der Uni Bern wurde vom Dekanat Lehre mit 5'000 CHF ausgezeichnet. Es handelt sich um eine Lehrveranstaltung mit Prof. Dr. Flavio Anselmetti (Institute of Geological Sciences). Titel: Geschichte und Geologie: die wissenschaftliche Wahrnehmung der Alpen, 16.-21. Jahrhundert. 25 Studierende aus den Fächern Geographie, Geologie und Geschichte besuchen den Kurs und lernen zusammenzuarbeiten.",2017
150756,A6DE4D9C-1E6C-4912-8A92-AB596DBA168F,"Best PhD thesis 2015 Award from Graduate School of Cellular and Biomedical Sciences, University of Bern ",2016
121293,30E1B9D0-062F-4052-999D-2F42C99FC802,"Dr. Michael Bock, Preis für die beste Doktorarbeit in Physik, Philosophisch-Naturwissenschaftliche Fakultät, Universität Bern",2010
121293,3E860DCB-427D-49F6-8834-87FC8450BCA3,"Dr. Michael Bock, Nachwuchspreis der Greinacher Stiftung für die beste Doktorarbeit",2010
170547,2356FF5D-9A02-4C48-A16C-BDB97BC23F05,"SNSF Professorships: Prolongation
",2021
170547,6F7E5CA0-3223-494A-AF18-BB7D08D672BB,"Stephen Hawking Fellowship (UK Research and Innovation)
",2021
170547,AAA74FBD-BFD6-4CE0-8261-0FCBD0B5EAF1,Best Lightning Talk EuCAPT 2021 (1 of 3),2021
170547,1B63D27D-2515-48D4-9DE1-5C01A81ECB1A,Higgs Centre for Theoretical Physics Affiliate,2018
170547,401E6C66-BA6D-4F8F-9CED-47592E0E8CBD,Higgs Centre for Theoretical Physics Affiliate,2021
170547,5FABE787-DA9B-47FA-B078-6A0E8C6FFD31,"Most Active Journal Club Member (DPT, UNIGE)",2020
137441,2FDE0D31-A4B5-43D6-B2DD-409F3611B522,Best Graduate Student Paper,2012
150508,2CB4544C-7948-468D-844D-A164A1E1989C,Prix de de l'Association pour l'encouragement des études grecques (1er prix),2015
171306,1CB92499-6790-41F0-94CD-0F4E3D465DEE,University of Basel Stay-on-Track Fellowship,2017
162065,B2A6ACA2-9127-4920-90FD-53592E75EFD7,1st place for Best Scientific Image (Research Program for Molecular Neurology),2017
150934,66F21518-9263-4401-BF1E-BB1ACD5446A1,Theodor Kocher prize 2014. Award for outstanding and innovative scientific achievements for young researchers of any faculty at the University of Bern.,2014
165355,34EF197E-7053-4C90-A35C-342965D38466,First Prize poster presentation at FAME conference,2017
151676,102A4A2E-25E7-419E-8038-1FDF1181BF23,"""2016 Best Manuscript Award"" by Circulation Research, An American Heart Association Journal",2016
155841,A33A3FF5-F72D-4517-AE83-AF0FB5DDA817,Qualcomm Innovation Award 2018,2018
155841,5D68992D-DD56-4D74-95E6-EF6FD59AC34D,IROS 2017 Safety Security and Rescue Robotics Paper Award finalist,2017
155841,AC33C918-2F52-42DA-90C5-C08C60A3FF79,Intel Network of Intelligent System Award,2017
155841,DBDA7873-6001-4610-B7DC-C7636FC1759E,CoRL 2018 Best System Paper Award,2018
155841,4B1D2B65-535C-4BF8-9CC6-D9C1C1B88383,Intel Network of Intelligent System Award,2018
155841,69B9CBC2-149C-4259-82FD-FEDE707441E3,EURobotic Georges Giralt PhD Thesis Award finalist,2020
155841,752B8C0A-0A02-4B50-8A65-7D68309C9CC8,Dr. Guillermo Gallego appointed Faculty at TU Berlin,2019
155841,19B517E7-A148-415F-B893-6F069E06438A,AAAI Best Video Award Finalist,2016
155841,7A356DF3-6E16-4A48-961E-3A196F738E45,2018 IEEE RAL Best Paper Award Honorable Mention,2019
155841,14ABD7CC-50AD-4103-B266-3897F16F5298,RSS’ 17 Best Student Paper Award Finalist,2017
155841,8F7591F2-4D82-49FC-8D71-333AC9D564BB,ERC Consolidator Grant,2019
155841,5EAD03E1-75B4-4A07-A32C-270E9389C61B,IROS’16 Best Application Paper Finalist,2016
155841,1DF61F90-C01E-427D-B653-A79DEF7688C1,NASA Tech Briefs Award for the Foldable Drone,2019
155841,C4161383-CE67-41BC-8BB1-A509FD7BE654,Qualcomm Innovation Award,2016
155841,F7FCFF92-7216-42CF-A653-A551AF5D76AE,"AlphaPilot Drone Racing World Championship, 2nd place winner",2019
155841,64CF4FB5-75A7-4F92-966A-073C6F778C52,BMVC’16 Best Industry Paper Award,2016
155841,1AA26E91-7102-4BDF-914C-04DA22ED5C07,"Misha Mahowald Prize for Neuromorphic Engineering “For for their pathbreaking applications of neuromorphic engineering to robot navigation”
",2017
155841,7E7D2260-E235-4AD1-B5F3-0342B6CD6E12,EU Robotics Transfer Award with Fotokite,2017
155841,719CFF76-1ECD-4D18-B31E-11F8A637BFF9,IEEE Transactions on Robotics’ Best Paper Award,2018
155841,AE493EE3-A470-487F-9042-0FAA05B427C4,Elevation to the degree of IEEE Senior Member,2019
155841,6994EFA8-D1D1-4960-8330-0E0A33280DEC,RSS20 Best Paper Award finalist,2020
155841,D1FE0137-7A1D-483D-91EB-57F42AA9DEA9,IROS 2018 Autonomous Drone Race winner,2018
155841,63B0FE37-5D93-47FC-8625-4E805BD6D337,ICRA 2019 Workshop on SLAM Benchmarking Best Paper Award,2019
155841,56853C5D-112B-40FB-BF31-4732A8702392,IROS 2017 Autonomous Drone Race 2nd place winner,2017
155841,2180263C-4FD9-4E56-92CB-4D86933F2035,Facebook Distinguished Faculty Award,2019
155841,2FB363EA-9390-4785-BEB8-4044B8BB7513,ETH Medal for his Master Thesis for Tim taubner,2020
155841,04C99985-1488-4CE7-A504-429A42E098B3,Drone Hero Contest 2019 – EU most innovative drone,2019
155841,0E55223D-B7C8-465A-B8C6-64E1E5894E80,RSS20 Best Systems Paper Award,2020
149324,A5B7CEF6-B3DF-411D-86F0-763E9EED6EC0,Scholarship of the Swiss Society of Hypertension,2014
149324,826DDA25-4159-47EE-8D1F-AD2157C662D1,"American Physiology Society, Paper-Selection June 2015: Right ventricular dysfunction in children and adolescents conceived by assissed reproductive technologies.",2015
149324,36961E0E-926A-4824-AF2B-2FC76EFC1293,"Best Oral Presentation Swiss Society of Cardiology , Zürich. Assisted reproductive technologies-induced premature vascular ageing persists and evolve into arterial hypertension in adolescents.

",2015
147022,51B5D19B-DE18-4F80-A4DF-033443F39A6F,"Young Investigator Award der Gesellschaft für arterielle Gefässsteifigkeit (DeGAG), 2. Preis",2013
147022,69F60D8C-C842-4122-8EA3-755AE592B88F,"Young Investigator Award der Gesellschaft für arterielle Gefässsteifigkeit (DeGAG), 2. Preis",2016
122883,16DEF534-5254-4F8F-A517-F5618E613309,John Todd Award,2010
122883,20589DC8-306A-48A8-9757-EBD935B2DF12,ERC Advanced Grant,2010
122883,5B7F3D6E-2A10-436A-AF72-70670469B6E7,ETH Fellowship,2009
122883,91F1E3FF-EC2A-494B-8574-16367BD89CDA,"Ruf auf eine W3 Professur, Universität Köln, Ruf auf eine Forschungsprofessur, HU Berlin",2011
122883,5D1CF644-75E5-439E-91EC-0C7EC1733DA1,Best PhD Thesis Award from ACM Special Interest Group on Multimedia (SIGMM),2010
151329,344E3710-2C02-44E0-8C41-39C6EA970760,Best Oral Presentation at the Fall Meeting of the Swiss Chemical Society,2014
171489,607E83AC-7603-4253-BC3C-2B6075E8BF7D,International Society of Political Psychology Roberta Sigel Early Career Scholar Paper Award,2017
157069,8C035F11-1C89-4F9C-839C-069CD2A3A50C,Leon Gaster award,2020
157069,1D11AE1D-2AB3-462B-AA3D-D9B66F53FA4D,Daylight Award for Research,2016
177713,5F8F2FA2-321D-4781-9FA8-CEB2AC56D176,EU Marie Curie Fellowship,2021
161002,BF4220AC-0781-4DBB-BE09-301DDB226499,ASCB Early Career Meeting Grants,2017
161002,8B3406E4-1FED-4EA1-82C1-5CA03B3B22D2,"Best Postdoc Talk, 26th Western Photosynthesis Conference , USA ;",2017
158399,AFF523A4-ED29-4227-8AA6-6DFA849190E6,"Invited member of the International Exchange Alumni, Bureau of Educational and Cultural Affairs, U.S. Department of State",2016
158399,B0B7A462-C22C-4E00-84F0-7DC7F5B9522C,"Short-Term postdoctoral fellowship (11 months, from January 2018) from the Japan Society for the Promotion of Science ",2017
183418,48EAB2E5-0174-4A37-8B19-D28B99867C6C,"ETH Zurich Spark Award 2020: Top 20 Finalist: Most promising invention resulting in a patent application each year.
Topic: 3D printing and robotic fabrication of aerogel-based composites
https://ethz.ch/en/industry/researchers/ip/sparkaward/2020.html",2020
164667,D7CC4E10-22BA-4399-93BB-543356565515,Donnelly Centre Research Excellence Award,2019
171601,66B68E61-0D8C-4027-8189-DA985D1F3788,"Top Rated Abstract for 
High mortality Rates due to the Emergence and Spread of a hypervirulent Klebsiella pneumoniae ST16 clone producer of KPC-2 and Yersiniabactin
at ECCMID congress Madrid 2018. (Best 50 out of approx. 5000 abstract submitted at the congress)",2018
177269,2FA82462-B1A9-400F-8510-C452DF1FBD16,Venturekick,2018
177269,6905AEC3-D479-4370-8B3C-C1C2BB7876C8,Swiss Top 100 Startups,2018
177269,CDB97724-D49E-41E1-922E-7FD950799239,Prix Vigier,2019
177269,AA7C0620-BADE-43D0-B552-74FABF2078D2,Venture leaders technology,2019
177768,B3142FBA-B0C5-4455-A167-6B60EA463E3B,Georgian Tsinandali Award in the field of Natural Sciences for young scientists,2018
165313,2903AC04-CBB2-4C63-949A-12694773CB97,IMPRINT post-doctoral Fellowship,2018
137125,FA0209F2-643E-4B33-9A1B-9C479F299126,"Poster reward, 1st prize. ",2013
181925,3EAF3100-19EC-4241-931F-1DE932AF8428,Otis Williams Postdoctoral Fellowship,2020
168977,B1C724C0-9AE5-4A5F-A1B5-06AB68C0E6B7,"Best Paper Award at the VDE/GI/IEEE/ACM 20th International Conference on Networked Systems.
",2017
170404,591803CF-F47C-4A55-BA90-025D667232D2,Preis der Fritz Thyssen Stiftung für sozialwissenschaftliche Aufsätze,2017
170404,D03A465C-6EFD-47A6-99CC-42AB0696926F,Beste Doktorarbeit der faculté des sciences sociales der Universität Lausanne,2020
142120,D12D41CB-7443-444E-91FF-A4F1EEFEC58A,Travel grant for the attendance of ESF-FEBS conference,2013
158804,456D54FC-F0DC-4BC8-943B-80F69D6872AE,SNF Advanced Postdoc Mobility Fellowship,2016
184473,A496D58B-40CF-407F-A2B3-1110112E1BB4,"1) Won the Commendation card for Exceptional Volunteerism and University Service for COVID-19 Pandemic Response by Dean of UCSF School of Medicine. 

2) Won a Gift voucher of 500 USD for helping the COVID Response team during 2020 COVID-19 testing. ",2020
139687,42D4D5F7-49E4-448C-859A-13831BE43FBD,AAI Young Investigator Award at La Jolla Immunology Conference,2014
164058,620F8828-F113-434F-A3EA-C0C44870EB44,BASF Advanced Materials Poster Award,2019
164058,1E8F02B7-B4A8-4358-AB08-E89AC9875707,Public Prize for Art and Science Installation at ArtSci 2019 at ETH,2019
148619,2B041302-F788-4E64-A3E5-A7DF25048A4D,"Distinguished Poster Award for “An Evaluation of ‘Definite’ Anaphylaxis Drug Allergy Alert Overrides in Both Inpatient and Outpatient Settings” (co-author), AMIA 2016 Annual Symposium, Chicago",2016
148619,07F9DA11-848D-4779-BC6B-68A2ACD2B890,"SGMI Best Conference Contribution Award for “Automated identification of hospital-acquired venous thromboembolism”, Swiss eHealth Summit, Bern",2016
141773,8AD96CC5-7D51-48AF-B5B4-B9DB8C536E09,"Young scientist travel award, CIMT meeting in Mainz, Germany, 10th-12th May, 2016",2016
152001,B6BAF0E9-C5E1-461B-89DE-9A7D7BD8CFC6,"Bourse de l'Ecole française de Rome pour participer à un atelier doctoral de spécialisation à Rome:
""Les réemplois en architecture, entre antiquité et Moyen Âge""",2016
152001,EC0FC912-1E37-4524-9283-5A4A008AA895,Bourse de la Fondation Schmidheiny (Ge) pour la campagne d'étude de matériel 2019 sur le site d’Akerentia.,2019
152001,45F9FCCA-5093-43D3-BF49-257764551CD3,Bourse de la Fondation Schmidheiny (Ge) pour la campagne de fouille 2017 sur le site d’Akerentia.,2017
152001,F2952E2C-CB95-4BFA-9049-BC08C43AD54F,"Distinction pour le concours photographique d'images scientifiques du FNS dans la catégorie ""Women and men of science""",2018
181432,7E12390C-3265-4445-8446-5744F76CA017,"Thank You Award, Department of BioEngineering, Imperial College London",2020
120719,BC5C988D-CED1-4525-9A4E-5D7F8DB4D319,"SIB Best Graduate Paper Award 2013 
for Dimitrieva & Bucher 2012, Bioinformatics 28:i395-i401. ",2013
141775,77564CF5-542F-4614-A14D-74038740F14C,"SSPH+ PhD Abstract Awards - First Prize for the abstract ""Cause-specific late-mortality in 5-year survivors of childhood cancer in Switzerland – a population based study"" (2015)",2015
141775,843A2B6E-3917-48C8-9EB6-8C1BFA00471E,"SSPH+ PhD Abstract Awards - Frist Prize for the abstract ""Time Trends and Predictors of Childhood Cancer Survival in Switzerland""",2014
155234,9A27F3AF-721C-48C4-A140-82106441D514,"Trainee (Educational) Stipend of the International Society for Magnetic Resonance in Medicine (ISMRM). (Waived seven-day registration to the ISMRM 23rd Annual Meeting, 30 May – 05 June 2015, in Toronto, Canada, Value:  US$475.00).",2015
151641,1750D958-DC96-4094-B0EB-51FF3E55F844,Prix Annuel de la Fondation Frutiger,2015
188112,00143BD1-9E3B-4445-9076-8A0E1A066C39,MSA Postdoc Award,2020
141112,67E35907-00C9-45F2-8883-9100293FD0B5,Marie Curie Fellowship 2013-2016,2013
165397,666BC9E0-A491-4F43-970D-68ABAA334660,"Directors Allowance of the Whitehead Institute for Biomedical Research (WIBR)
Amount: USD 2'500.-",2016
142179,876D911F-5744-45A8-8995-C1162BC8405E,Anne Kennedy O’Neil Fellowship in the Barbara Volcker Center for Women and Rheumatic Diseases at Hospital for Special Surgery (HSS),2016
175088,F20293BE-6FBA-4E1D-8BC2-5E287FA0BF7F,"Human Frontier Science Program, long-term fellowship (3 years fellowship)",2018
175088,99A874D1-EAA3-4C60-9D7C-4191E89D7E2B,"Poster award, department of Chemical and Systems Biology, Stanford",2018
162210,93CBBE00-8FE8-4950-A880-AECEE3972064,"Best Paper Proceedings Award, Academy of Management (AoM)",2018
162210,BC846CB8-61F3-4F37-8104-4B5B2377C015,"Graduate Student Poster Award Winner, Society for Personality and Social Psychology (SPSP)
",2019
162210,1107A9D7-17A5-415A-82D8-EF8A89B8C562,"Graduate Student Travel Award, Society for Personality and Social Psychology (SPSP)
",2019
137727,962EFD70-A4C3-4713-B30F-C4567ED673AA,Promotion to Computational and Applied Mathematics Assistant Professor,2013
137727,916CF387-1073-4D8A-BFDC-8806F91337CC,"Nomination for UCLA ""Chancellor's Award for Postdoctoral Research""",2013
148742,0BA2E096-25C2-4A82-8362-62C1949830D5,"Human Frontiers Science Program Long-Term Fellowship for Postdocs (Fellowship over 3 years starting June 2014), Endowment represents the annual amount",2014
178108,EFFD8F8F-6EB6-42AE-95DD-8D022D804D93,Smithsonian Tropical Research Institute Short-term fellowship,2018
178108,B9523486-6370-443C-AB53-1649CFFC576B,BESS award,2018
174865,40BEC103-5025-4B96-A9D5-93E2A176C7D9,Conference on Cognitive Hearing Science for Communication scholarship,2019
132386,38553191-AA19-45FB-BAED-49F8E8EC8BA5,"Best Poster Award, Conference on Communication, Medicine and Ethics 2014, Lugano, Switzerland",2014
164993,B88C529A-73BD-4F07-AE1E-9591AA3978FA,Young Researcher Award - CXL Experts Meeting 2016,2016
127437,3AC29132-E642-4D4E-B8E1-F225D8CCF92D,Auszeichnung der mathematisch-naturwissenschaftlichen Fakultaet fuer die Doktorarbeit Numerical Meth,2012
151771,9C708780-CBEB-413B-A466-86A45F40BC3A,Poster Award for best PostDoctoral Research Presentation in System Neurosciences at the Vanderbilt Kennedy Center Science Day 2015,2015
141119,99951C93-8115-4BA0-9156-E49ACBA4DFC5,European Molecular Biology Organization (EMBO) Long Term Fellowship (LTF) for conducting post-doctoral research,2013
195473,F00BF1E4-B801-4EB4-9192-964675E0ADE0,Fakultätspreis 2020 für die beste Dissertation,2021
148667,189A983C-9583-48D9-BEE1-A1B97EEC34E5,"Best Poster Award
presented at E-MRS Spring Meeting 2014 Symposium D ""Phonons and Fluctuations in Low Dimensional Structures""",2014
137180,CE4AC803-513A-4496-95C0-6CBB1FDEBAF3,European Respiratory Society (ERS) Young Scientist Sponsorship,2014
152150,B0E2EE97-AE51-4689-BDB3-6EEE987F8C13,Dissertation defense result: Summa cum laude,2018
136232,A6C4E120-819A-4A63-8734-F7652F0E1CFA,Junior Travel Award,2012
151346,9C72973F-BC7F-4E10-969A-EBEA118B0F97,Simons Prize Fellowship for the Collaboration on the Origin of Life,2015
122358,78DC1009-B8E6-426C-9C18-734B17E47F1A,"Best scientific presentation, Annual Congress of the Swiss Society of Anaesthesia and Reanimation",2008
122358,B19BD415-4DB7-479E-8BAA-0F67D241C4E1,"Best scientific presentation, Annual Congress of the Swiss Society for the Study of Pain",2008
122358,482A439E-A480-4EFE-A012-5A999A591F5D,Best poster at the Annual Congress of the Swiss Society for the Study of Pain,2010
167657,117133FB-CAA5-4E58-9AFA-8364ED0A8DE8,Non-clinical Junior research grant,2016
161032,C5040413-3FF4-49F4-9904-B3B0EBFFAE75,Der Karl-Scheel-Preis der Physikalischen Gesellschaft zu Berlin,2016
161032,FBF57A0E-9621-4750-B0C8-486350B84D8F,"Selected by the Leibniz-Gemeinschaft and by the organizers to participate to the 66th Lindau Nobel Laureate Meeting dedicated to the field of physics
",2016
147743,E8B24F29-70A8-436D-9D6C-228FE076AE7D,"Student Travel Award at World Molecular Imaging Congress taking place September 18-21, 2013 in Savannah, Georgia",2013
173829,2515D1D7-11DA-49F6-99BB-80BA75CCAEE1,"Top 20 in Spark award of ETH (the most promising invention at ETH Zurich resulting in a patent application in the past year), Zurich, ",2019
173829,9E455E1D-275D-47A5-8DCC-AFF01B6177BB,"Best poster award, MRS Fall meeting and exhibition, Boston, US",2018
173829,16D612DC-6A0F-4D23-914C-01AC4D1DFA3F,"Early stage entrepreneur award (travel grant), Startup Challenge, SPIE Photonics West 2019",2019
158843,251801C1-67AD-4E0D-8416-E13274AFCC6A,"Poster Prize, Abcam Epigenetics, Obesity and Metabolism Conference 2015",2015
178251,B4F9429F-4156-4E86-9B93-06046BDC074E,Musy Award,2020
134238,1F42FF37-6FAE-47D5-9475-38559560A6DA,Prix Charles Bally,2015
134238,E0FF0D69-7373-476D-A0E3-0D489CFB9B0D,Prix Hélène et Victor Barbour de critique littéraire,2014
171584,08998F51-2091-4DCE-989F-DBD3B8553096,Young Investigator Award of the Swiss Society for Biological Psychiatry,2018
167692,FCB7EF36-FEEB-4039-9A07-66727ABFF8CA,"Systems Biology of Adaptive Immunity, presentation awarded with the prize for the best oral presentation.
Ascona, Schweiz.",2017
167692,05EAF0F1-1F99-45D1-B5D5-35F49D34FCB1,Branco Weiss Fellowship,2016
151710,77D7C45E-AC79-4C54-9EA5-93A5046A4DDF,Northeastern Society for Group Psychotherapy Conference Award (offre une participation à al conférence annuelle à un prix réduit pour une personne en formation méritante).,2014
